Store Number,Name,Address,City,State,Zip,Phone,Email,Website,Mon Open,Mon Close,Tue Open,Tue Close,Wed Open,Wed Close,Thu Open,Thu Close,Fri Open,Fri Close,Sat Open,Sat Close,Sun Open,Sun Close,Open 7 Days,Services,Brands,Products,Signature Store,Featured Store,Specialty Store,Latitude,Longitude,URL
10023070,AUBUCHON ACE HARDWARE,"304-306 TOWN CTR, 306",NEW BRITAIN,PA,18901-6002,(111) 111-1111,,WWW.HARDWARESTORE.COM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_ext, regal_int",False,False,False,40.297395,-75.189167,https://www.benjaminmoore.com/en-us/store-locator/10023070/aubuchon-ace-hardware
10023077,SPECTRUM PAINT - SPENCER,514 GRAND AVE,SPENCER,IA,51301,(712) 262-4016,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,12:00 PM,00:00 AM,00:00 PM,False,ismor,"benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,43.142985,-95.144499,https://www.benjaminmoore.com/en-us/store-locator/10023077/spectrum-paint-spencer
10023078,SPECTRUM PAINT - ORANGE CITY,109 3RD STREET NW,ORANGE CITY,IA,51041,(712) 737-4971,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,43.008657,-96.058675,https://www.benjaminmoore.com/en-us/store-locator/10023078/spectrum-paint-orange-city
10023079,SPECTRUM PAINT - NEWTON,116 N 2ND AVE W,NEWTON,IA,50208,(641) 792-5647,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.700761,-93.054383,https://www.benjaminmoore.com/en-us/store-locator/10023079/spectrum-paint-newton
10023080,SPECTRUM PAINT - IOWA CITY,1565 S GILBERT ST SUITE A,IOWA CITY,IA,52240,(319) 337-9643,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.643238,-91.533947,https://www.benjaminmoore.com/en-us/store-locator/10023080/spectrum-paint-iowa-city
10023081,SPECTRUM PAINT - HIAWATHA,725 N CENTER POINT RD SUITE C,HIAWATHA,IA,52233,(319) 365-6901,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,42.044802,-91.679202,https://www.benjaminmoore.com/en-us/store-locator/10023081/spectrum-paint-hiawatha
10023082,SPECTRUM PAINT - AMES,118 EAST LINCOLN WAY,AMES,IA,50010,(515) 232-1057,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,42.022574,-93.609348,https://www.benjaminmoore.com/en-us/store-locator/10023082/spectrum-paint-ames
10023083,SPECTRUM PAINT - DES MOINES,105 SW 63RD STREET,DES MOINES,IA,50312,(515) 255-5500,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.577956,-93.702732,https://www.benjaminmoore.com/en-us/store-locator/10023083/spectrum-paint-des-moines
10023084,SPECTRUM PAINT - CEDAR FALLS,604 E. 18TH STREET,CEDAR FALLS,IA,50613,(319) 277-0375,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,42.521864,-92.439693,https://www.benjaminmoore.com/en-us/store-locator/10023084/spectrum-paint-cedar-falls
10023088,ACE HARDWARE OF MELBOURNE,2444 N WICKHAM RD,MELBOURNE,FL,32935,(321) 428-5542,,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard",False,False,False,28.145731,-80.672351,https://www.benjaminmoore.com/en-us/store-locator/10023088/ace-hardware-of-melbourne
10023089,SCENIC INDUSTRIAL - SAN FERNAN,1334 SAN FERNANDO RD,SAN FERNANDO,CA,91340,(213) 500-4898,,,06:30 AM,05:00 PM,06:30 AM,05:00 PM,06:30 AM,05:00 PM,06:30 AM,05:00 PM,06:30 AM,05:00 PM,08:00 AM,06:00 PM,,,False,ismor,benjamin_moore,"regal, regal_ext, regal_int",False,False,False,34.286075,-118.445357,https://www.benjaminmoore.com/en-us/store-locator/10023089/scenic-industrial-san-fernan
10023095,MARANA ACE HARDWARE,11830 N TANGELO PARK PL,MARANA,AZ,85653-1473,(520) 579-0133,,,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,09:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard",False,False,False,32.421471,-111.167647,https://www.benjaminmoore.com/en-us/store-locator/10023095/marana-ace-hardware
10023097,SPECTRUM PAINT,1238 OXFORD ST,WORTHINGTON,MN,56187-1760,(507) 376-5727,,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,43.630963,-95.595937,https://www.benjaminmoore.com/en-us/store-locator/10023097/spectrum-paint
10023105,LAKE ALMANOR ACE HARDWARE,417 MAIN ST,CHESTER,CA,96020,(530) 258-3955,,,08:30 AM,05:00 PM,08:30 AM,05:00 PM,08:30 AM,05:00 PM,08:30 AM,05:00 PM,08:30 AM,05:00 PM,08:30 AM,05:00 PM,10:00 AM,05:00 PM,True,open_7_days,"benjamin_moore, inslx","ben, ben_int",False,False,False,40.30297,-121.23423,https://www.benjaminmoore.com/en-us/store-locator/10023105/lake-almanor-ace-hardware
10023106,ACE HARDWARE - RUPERT,201 5TH ST,RUPERT,ID,83350-1707,(208) 436-0221,,,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,09:00 AM,05:00 PM,True,"ismor, open_7_days",benjamin_moore,,False,False,False,42.61781,-113.67189,https://www.benjaminmoore.com/en-us/store-locator/10023106/ace-hardware-rupert
10023107,ACE HARDWARE BURLEY,2556 OVERLAND AVE,BURLEY,ID,83318-2941,(208) 678-5534,,,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,09:00 AM,05:00 PM,True,"ismor, open_7_days",benjamin_moore,,False,False,False,42.52141,-113.7942,https://www.benjaminmoore.com/en-us/store-locator/10023107/ace-hardware-burley
10023113,HAMMOND LUMBER COMPANY,519 FORT HILL RD,GORHAM,ME,04038-2247,(207) 839-3336,,HTTPS://WWW.HAMMONDLUMBER.COM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,43.724181,-70.482522,https://www.benjaminmoore.com/en-us/store-locator/10023113/hammond-lumber-company
10023121,THE PAINT LOFT INC,43073 PEACOCK MARKET,CHANTILLY,VA,20152,(571) 367-2448,INFO@THEPAINTLOFT.COM ;CHANTILLY@THEPAINTLOFT.COM,THEPAINTLOFT.COM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,08:00 AM,05:00 PM,10:00 AM,05:00 PM,True,"in_store_pickup, open_7_days","benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling",False,False,False,38.914487,-77.51299,https://www.benjaminmoore.com/en-us/store-locator/10023121/the-paint-loft-inc
10023132,LAKE DALLAS ACE HARDWARE,101 S LAKE DALLAS DR,LAKE DALLAS,TX,75065-2751,(817) 680-0099,,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx","aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int, wb_ceiling",False,False,False,33.122328,-97.033026,https://www.benjaminmoore.com/en-us/store-locator/10023132/lake-dallas-ace-hardware
10023134,MARLTON ACE HARDWARE,230 N MAPLE AVE,MARLTON,NJ,08053,(856) 334-5982,,,09:00 AM,05:00 PM,,,,,,,,,,,,,False,,"benjamin_moore, inslx","aura, aura_int, ben, ben_int, regal, regal_int",False,False,False,39.91528,-74.92637,https://www.benjaminmoore.com/en-us/store-locator/10023134/marlton-ace-hardware
10023140,RANDOLPH HARDWARE,244 WATER ST,RANDOLPH,ME,04346-5216,(207) 582-3428,RMANAGER@RANDOLPHHARDWARE.ME,HTTPS://WWW.DOITBEST.COM/RANDOLPH-HARDWARE,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,08:30 AM,04:00 PM,True,"in_store_pickup, open_7_days","benjamin_moore, inslx","advance, aura, aura_int, ben, ben_int, element_guard, regal, regal_int",False,False,False,44.230312,-69.766391,https://www.benjaminmoore.com/en-us/store-locator/10023140/randolph-hardware
10023141,JOHNSTON'S HARDWARE,1002 W PICACHO AVE,LAS CRUCES,NM,88005-2232,(575) 524-3586,,,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,08:00 AM,05:00 PM,,,False,,benjamin_moore,,False,False,False,32.3146,-106.79283,https://www.benjaminmoore.com/en-us/store-locator/10023141/johnstons-hardware
10023158,NORTHWEST ACE HARDWARE,402 S BICKETT BLVD,LOUISBURG,NC,27549-2802,(919) 496-7920,,HTTPS://WWW.NORTHWESTHARDWARE.COM/,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,10:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard",False,False,False,36.08666,-78.30417,https://www.benjaminmoore.com/en-us/store-locator/10023158/northwest-ace-hardware
10023161,DEMARIS HARDWARE,309 W 4TH ST,SAINT ANSGAR,IA,50472-1314,(641) 736-4303,,,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,08:00 AM,06:00 PM,,,False,,"benjamin_moore, inslx","ben, ben_int, element_guard",False,False,False,43.379955,-92.925362,https://www.benjaminmoore.com/en-us/store-locator/10023161/demaris-hardware
10023164,WAYNEDALE HARDWARE,2413 LOWER HUNTINGTON RD,FORT WAYNE,IN,46809-2632,(260) 479-2158,,HTTPS://WWW.DOITBEST.COM/WAYNEDALE-HARDWARE/,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,08:00 AM,06:00 PM,10:00 AM,05:00 PM,True,open_7_days,"benjamin_moore, inslx","advance, aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int",False,False,False,41.019617,-85.170185,https://www.benjaminmoore.com/en-us/store-locator/10023164/waynedale-hardware
10023170,PAINT WAREHOUSE OF COLLEGE STA,"910 WILLIAM D FITCH PKWY, STE 200",COLLEGE STATION,TX,77845-6684,(979) 314-1144,CPW@CHAPMANSPW.COM,HTTPS://WWW.THEPAINTW.COM/,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,08:00 AM,12:00 PM,,,False,"in_store_decorator, in_store_pickup, ismor","benjamin_moore, coronado","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,30.55557,-96.26142,https://www.benjaminmoore.com/en-us/store-locator/10023170/paint-warehouse-of-college-sta
10023173,PAINTPOURRI,1075 EASTON AVE UNIT 12A,SOMERSET,NJ,08873,(732) 764-8908,SALES@PAINTPOURRI.COM ;HUNTERDON@PAINTPOURRI.COM,WWW.PAINTPOURRI.COM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,08:00 AM,04:00 PM,09:00 AM,01:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,40.51686,-74.4883,https://www.benjaminmoore.com/en-us/store-locator/10023173/paintpourri
10023179,ACE HARDWARE,260 MO 13 BUS,OSCEOLA,MO,64776,(430) 610-7185,,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,38.045716,-93.694993,https://www.benjaminmoore.com/en-us/store-locator/10023179/ace-hardware
10023184,NLC BUILDING PRODUCTS,301 DEPOT ST,FRANKLIN,NC,28734-3060,(828) 369-1200,PAINTSALES@NLCBUILDINGPRODUCTS.COM,,07:00 AM,04:30 PM,07:00 AM,04:30 PM,07:00 AM,04:30 PM,07:00 AM,04:30 PM,07:00 AM,04:30 PM,,,,,False,in_store_pickup,"benjamin_moore, inslx","advance, ben, ben_int, element_guard, regal, regal_ext, regal_int, woodluxe",False,False,False,35.17992,-83.37289,https://www.benjaminmoore.com/en-us/store-locator/10023184/nlc-building-products
10023185,EL CAMPO,211 N WASHINGTON ST,EL CAMPO,TX,77437-4432,(979) 543-3387,,,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,08:00 AM,05:00 PM,00:00 AM,00:00 PM,False,ismor,benjamin_moore,"ben, ben_int, regal, regal_ext, regal_int",False,False,False,29.197489,-96.268957,https://www.benjaminmoore.com/en-us/store-locator/10023185/el-campo
10023189,NORTHWEST ACE HARDWARE,1120 US 1 HWY,YOUNGSVILLE,NC,27596-8607,(919) 554-1541,,WWW.NORTHWESTHARDWARE.COM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,08:00 AM,07:00 PM,10:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","advance, aura, aura_int, ben, ben_int, regal, regal_int",False,False,False,36.03825,-78.49748,https://www.benjaminmoore.com/en-us/store-locator/10023189/northwest-ace-hardware
10023190,M&D SUPPLY,1340 TX-124,WINNIE,TX,77665,(409) 842-2731,,HTTPS://MDSUPPLY.COM/,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,08:00 AM,06:00 PM,09:00 AM,06:00 PM,True,"ismor, open_7_days","benjamin_moore, coronado","ben, ben_int",False,False,False,29.811964,-94.384156,https://www.benjaminmoore.com/en-us/store-locator/10023190/md-supply
10023191,OTISVILLE HARDWARE STORE,10 WALLACE ST,OTISVILLE,NY,10963-2353,(845) 325-6265,,,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,08:00 AM,05:00 PM,09:00 AM,03:00 PM,True,open_7_days,"benjamin_moore, inslx","regal, regal_int",False,False,False,41.473944,-74.538076,https://www.benjaminmoore.com/en-us/store-locator/10023191/otisville-hardware-store
10023205,WINSLOW ACE HARDWARE,1501 N PARK DR,WINSLOW,AZ,86047-2517,(928) 243-6007,,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx","aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int",False,False,False,35.035675,-110.698377,https://www.benjaminmoore.com/en-us/store-locator/10023205/winslow-ace-hardware
10023209,MALLORY PAINT STORE - EAGLE,"1045 S ANCONA AVE, STE 100",EAGLE,ID,83616-6374,(208) 555-1234,JIM@MALLORYPAINTSTORE.COM,HTTPS://MALLORYPAINT.COM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,09:00 AM,01:00 PM,00:00 AM,00:00 PM,False,ismor,"benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,43.686307,-116.329784,https://www.benjaminmoore.com/en-us/store-locator/10023209/mallory-paint-store-eagle
10023212,BOWMAN ACE HARDWARE,316 HIGHWAY 12 E,BOWMAN,ND,58623-4031,(701) 523-9818,,,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,12:00 PM,04:00 PM,True,"ismor, open_7_days",benjamin_moore,"ben, ben_int",False,False,False,46.17791,-103.38619,https://www.benjaminmoore.com/en-us/store-locator/10023212/bowman-ace-hardware
10023213,DEVILS LAKE ACE HARDWARE,HWY 2 WEST 210,DEVILS LAKE,ND,58301,(701) 662-9818,,,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,08:00 AM,06:00 PM,12:00 PM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","ben, ben_int",False,False,False,48.10377,-98.87065,https://www.benjaminmoore.com/en-us/store-locator/10023213/devils-lake-ace-hardware
10023214,DICKINSON ACE HARDWARE,1173 3RD AVE WEST,DICKINSON,ND,58601,(701) 483-1238,,,07:30 AM,08:00 PM,07:30 AM,08:00 PM,07:30 AM,08:00 PM,07:30 AM,08:00 PM,07:30 AM,08:00 PM,08:00 AM,06:00 PM,10:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int",False,False,False,46.89338,-102.79172,https://www.benjaminmoore.com/en-us/store-locator/10023214/dickinson-ace-hardware
10023215,CISCO LUMBER AND SUPPLY,909 CONRAD HILTON BLVD,CISCO,TX,76437-3437,(254) 442-2320,,,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,10:00 AM,03:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx",,False,False,False,32.38701,-98.97735,https://www.benjaminmoore.com/en-us/store-locator/10023215/cisco-lumber-and-supply
10023216,ACE HARDWARE OF NEWBURGH,7844 IN-66 R,NEWBURGH,IN,47630,(812) 305-4633,,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,37.978056,-87.394227,https://www.benjaminmoore.com/en-us/store-locator/10023216/ace-hardware-of-newburgh
10023220,SMETZER'S PAINT & SUPPLY,10007 US HIGHWAY 250 N,MILAN,OH,44846-9570,(419) 624-9007,RENEE@SMETZERPAINTANDSUPPLY.COM,,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,09:00 AM,12:00 PM,,,False,"in_store_decorator, in_store_pickup","benjamin_moore, inslx","regal, regal_int",False,False,False,41.34706,-82.63125,https://www.benjaminmoore.com/en-us/store-locator/10023220/smetzers-paint-supply
10023221,WALNUTPORT ACE HARDWARE,200 SOUTH BEST AVE,WALNUTPORT,PA,18088,(570) 780-1411,,HTTPS://ACEHARDWARE.COM/STORE-DETAILS/19553,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,06:00 PM,08:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, inslx","advance, aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int, woodluxe",False,False,False,40.755568,-75.594294,https://www.benjaminmoore.com/en-us/store-locator/10023221/walnutport-ace-hardware
10023222,ACE HARDWARE AT REGINA,9955 REGINA BELCHER HWY,REGINA,KY,41559-8950,(606) 454-5896,,,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard",False,False,False,37.667427,-82.33764,https://www.benjaminmoore.com/en-us/store-locator/10023222/ace-hardware-at-regina
10023224,WHITE'S ACE HARDWARE,504 E MAIN ST,EASTLAND,TX,76448-2909,(254) 629-3373,,,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,08:00 AM,06:00 PM,10:00 AM,03:00 PM,True,"ismor, open_7_days",benjamin_moore,,False,False,False,32.40231,-98.81422,https://www.benjaminmoore.com/en-us/store-locator/10023224/whites-ace-hardware
10023244,KABELIN ACE HARDWARE,410 INDIANA ST,WALKERTON,IN,46574-1105,(574) 586-3233,,,08:00 AM,04:00 PM,08:00 AM,04:00 PM,,,,,,,,,,,False,ismor,"benjamin_moore, inslx",,False,False,False,41.46531,-86.48235,https://www.benjaminmoore.com/en-us/store-locator/10023244/kabelin-ace-hardware
10023245,KABELIN ACE HARDWARE,52295 INDIANA STATE ROUTE 933,SOUTH BEND,IN,46637-3849,(574) 277-1155,,,08:00 AM,04:00 PM,08:00 AM,04:00 PM,,,,,,,,,,,False,ismor,benjamin_moore,"ben, ben_int, regal, regal_int",False,False,False,41.73365,-86.25126,https://www.benjaminmoore.com/en-us/store-locator/10023245/kabelin-ace-hardware
10023246,KABELIN ACE HARDWARE,12820 ADAMS RD,GRANGER,IN,46530-7894,(219) 367-1021,,,08:00 AM,04:00 PM,08:00 AM,04:00 PM,,,,,,,,,,,False,ismor,"benjamin_moore, inslx","advance, aura, aura_int, ben, ben_int, regal, regal_int",False,False,False,41.7523,-86.11725,https://www.benjaminmoore.com/en-us/store-locator/10023246/kabelin-ace-hardware
10023247,KABELIN ACE HARDWARE,605 E LINCOLNWAY,LA PORTE,IN,46350-3835,(219) 325-8066,,,08:00 AM,04:00 PM,08:00 AM,04:00 PM,,,,,,,,,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, regal, regal_int",False,False,False,41.61898,-86.70779,https://www.benjaminmoore.com/en-us/store-locator/10023247/kabelin-ace-hardware
10023248,KABELIN ACE HARDWARE,512 ANDREW AVE,LA PORTE,IN,46350-4633,(219) 362-3310,,,08:00 AM,04:00 PM,08:00 AM,04:00 PM,,,,,,,,,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int, woodluxe",False,False,False,41.60212,-86.73491,https://www.benjaminmoore.com/en-us/store-locator/10023248/kabelin-ace-hardware
10023250,ACE HARDWARE OF EAST OCALA,2015 E SILVER SPRINGS BLVD,OCALA,FL,34470-6916,(732) 331-6891,,,09:00 AM,05:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,,,False,,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,29.18824,-82.11117,https://www.benjaminmoore.com/en-us/store-locator/10023250/ace-hardware-of-east-ocala
10023252,METAIRIE ACE HARDWARE,"725 VETERANS BLVD, UNIT 3",METAIRIE,LA,70005-2840,(504) 589-0065,,,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,08:00 AM,06:00 PM,,,False,ismor,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_int",False,False,False,30.001465,-90.13053,https://www.benjaminmoore.com/en-us/store-locator/10023252/metairie-ace-hardware
10023256,KABELIN'S ACE HARDWARE,432 ST JOHN RD,MICHIGAN CITY,IN,46360-7336,(219) 872-5431,,,08:00 AM,03:00 PM,08:00 AM,03:00 PM,,,,,,,,,,,False,ismor,"benjamin_moore, inslx","advance, aura, aura_int, ben, ben_int, regal, regal_int",False,False,False,41.68256,-86.90115,https://www.benjaminmoore.com/en-us/store-locator/10023256/kabelins-ace-hardware
